,Dataset: COMPTON-1993 (COMP28ID),,,,,,,,,
,Data From (Title): Personnel Attrition Data,,,,,,,,,
,"Author: Compton, Jonathon W.",,,,,,,,,
,Organization: US Army TRADOC Systems Analysis Activity,,,,,,,,,
,"Address: White Sands Missile Range, New Mexico 88002",,,,,,,,,
,Publication Date: November 1983.,,,,,,,,,
,Classification: UNCLASSIFIED.,,,,,,,,,
,Source Available From: DTIC as AD-B085 206.,,,,,,,,,
,"Prepared By: Dr. Robert L. Helmbold, US Army Concepts Analysis Agency",,,,,,,,,
,Spreadsheet last revised: 17 November 1993.,,,,,,,,,
-,-,-,-,-,-,-,-,-,-,-
Seq.,Division,,Sub-Unit,Sub-Unit,Sub-Unit,,,,,
No.,Name,Date,Level 1,Level 2,Level 3,KIA,WIA,MIA,NB,Total
-,-,-,-,-,-,-,-,-,-,-
1659,28th Infantry,11/13/1944,109TH RCT,"HQ, 109TH RCT",CANNON CO,--,--,--,--,0
1660,28th Infantry,11/13/1944,109TH RCT,"HQ, 109TH RCT",ANTITANK CO,--,--,--,--,0
1661,28th Infantry,11/13/1944,109TH RCT,"HQ, 109TH RCT",MED DET,--,1,--,2,3
1662,28th Infantry,11/13/1944,109TH RCT,1ST BN,HHC,--,1,1,1,3
1663,28th Infantry,11/13/1944,109TH RCT,1ST BN,A CO,--,1,--,3,4
1664,28th Infantry,11/13/1944,109TH RCT,1ST BN,B CO,--,2,--,--,2
1665,28th Infantry,11/13/1944,109TH RCT,1ST BN,C CO,--,6,--,9,15
1666,28th Infantry,11/13/1944,109TH RCT,1ST BN,D CO,--,1,--,--,1
1667,28th Infantry,11/13/1944,109TH RCT,2ND BN,HHC,--,--,--,--,0
1668,28th Infantry,11/13/1944,109TH RCT,2ND BN,E CO,--,--,--,--,0
1669,28th Infantry,11/13/1944,109TH RCT,2ND BN,F CO,1,3,--,--,4
1670,28th Infantry,11/13/1944,109TH RCT,2ND BN,G CO,--,--,--,1,1
1671,28th Infantry,11/13/1944,109TH RCT,2ND BN,H CO,--,1,--,1,2
1672,28th Infantry,11/13/1944,109TH RCT,3D BN,HHC,--,1,--,--,1
1673,28th Infantry,11/13/1944,109TH RCT,3D BN,I CO,--,1,--,--,1
1674,28th Infantry,11/13/1944,109TH RCT,3D BN,K CO,--,1,--,2,3
1675,28th Infantry,11/13/1944,109TH RCT,3D BN,L CO,--,2,--,--,2
1676,28th Infantry,11/13/1944,109TH RCT,3D BN,M CO,--,1,--,--,1
1677,28th Infantry,11/13/1944,109TH RCT,107TH FA BN,HHB,--,--,--,--,0
1678,28th Infantry,11/13/1944,109TH RCT,107TH FA BN,SVC BTRY,--,--,--,--,0
1679,28th Infantry,11/13/1944,109TH RCT,107TH FA BN,A BTRY,--,--,--,--,0
1680,28th Infantry,11/13/1944,109TH RCT,107TH FA BN,B BTRY,--,--,--,--,0
1681,28th Infantry,11/13/1944,109TH RCT,107TH FA BN,C BTRY,--,1,--,--,1
1682,28th Infantry,11/13/1944,109TH RCT,107TH FA BN,MED DET,--,--,--,--,0
1683,28th Infantry,11/13/1944,109TH RCT,"A CO, 103 ENGR CBT BN",--,--,--,--,1,1
1684,28th Infantry,11/13/1944,109TH RCT,"A CO, 103 MED BN",--,--,--,--,--,0
1685,28th Infantry,11/13/1944,110TH RCT,"HQ, 110TH RCT",HHC,--,--,--,--,0
1686,28th Infantry,11/13/1944,110TH RCT,"HQ, 110TH RCT",SVC CO,--,--,--,--,0
1687,28th Infantry,11/13/1944,110TH RCT,"HQ, 110TH RCT",CANNON CO,--,--,--,--,0
1688,28th Infantry,11/13/1944,110TH RCT,"HQ, 110TH RCT",ANTITANK CO,--,2,--,--,2
1689,28th Infantry,11/13/1944,110TH RCT,"HQ, 110TH RCT",MED DET,--,1,--,--,1
1690,28th Infantry,11/13/1944,110TH RCT,1ST BN,HHC,--,--,1,3,4
1691,28th Infantry,11/13/1944,110TH RCT,1ST BN,A CO,--,13,--,17,30
1692,28th Infantry,11/13/1944,110TH RCT,1ST BN,B CO,--,5,--,--,5
1693,28th Infantry,11/13/1944,110TH RCT,1ST BN,C CO,--,15,--,5,20
1694,28th Infantry,11/13/1944,110TH RCT,1ST BN,D CO,--,--,--,--,0
1695,28th Infantry,11/13/1944,110TH RCT,2D BN,HHC,--,--,--,1,1
1696,28th Infantry,11/13/1944,110TH RCT,2D BN,E CO,--,12,--,2,14
1697,28th Infantry,11/13/1944,110TH RCT,2D BN,F CO,--,1,--,--,1
1698,28th Infantry,11/13/1944,110TH RCT,2D BN,G CO,--,17,--,1,18
1699,28th Infantry,11/13/1944,110TH RCT,2D BN,H CO,--,3,--,--,3
1700,28th Infantry,11/13/1944,110TH RCT,109TH FA BN,HHB,--,--,--,--,0
1701,28th Infantry,11/13/1944,110TH RCT,109TH FA BN,SVC BTRY,--,1,--,1,2
1702,28th Infantry,11/13/1944,110TH RCT,109TH FA BN,A BTRY,--,--,--,--,0
1703,28th Infantry,11/13/1944,110TH RCT,109TH FA BN,B BTRY,--,--,--,--,0
1704,28th Infantry,11/13/1944,110TH RCT,109TH FA BN,C BTRY,--,--,--,--,0
1705,28th Infantry,11/13/1944,110TH RCT,109TH FA BN,MED DET,--,--,--,--,0
1706,28th Infantry,11/13/1944,110TH RCT,"B CO, 103 ENGR CBT BN",--,--,1,--,1,2
1707,28th Infantry,11/13/1944,110TH RCT,"B CO, 103 MED BN",--,--,--,--,--,0
1708,28th Infantry,11/13/1944,112TH RCT,"HQ, 112 RCT",HHC,--,--,--,--,0
1709,28th Infantry,11/13/1944,112TH RCT,"HQ, 112 RCT",SVC CO,--,--,--,--,0
1710,28th Infantry,11/13/1944,112TH RCT,"HQ, 112 RCT",CANNON CO,--,--,--,--,0
1711,28th Infantry,11/13/1944,112TH RCT,"HQ, 112 RCT",ANTITANK CO,--,1,--,1,2
1712,28th Infantry,11/13/1944,112TH RCT,"HQ, 112 RCT",MED DET,--,--,--,--,0
1713,28th Infantry,11/13/1944,112TH RCT,1ST BN,HHC,--,--,--,1,1
1714,28th Infantry,11/13/1944,112TH RCT,1ST BN,A CO,--,1,--,2,3
1715,28th Infantry,11/13/1944,112TH RCT,1ST BN,B CO,--,--,--,1,1
1716,28th Infantry,11/13/1944,112TH RCT,1ST BN,C CO,--,1,--,--,1
1717,28th Infantry,11/13/1944,112TH RCT,1ST BN,D CO,--,--,--,--,0
1718,28th Infantry,11/13/1944,112TH RCT,2D BN,HHC,--,--,--,4,4
1719,28th Infantry,11/13/1944,112TH RCT,2D BN,E CO,--,4,--,2,6
1720,28th Infantry,11/13/1944,112TH RCT,2D BN,F CO,1,5,--,1,7
1721,28th Infantry,11/13/1944,112TH RCT,2D BN,G CO,--,11,--,1,12
1722,28th Infantry,11/13/1944,112TH RCT,2D BN,H CO,--,--,--,--,0
1723,28th Infantry,11/13/1944,112TH RCT,3D BN,HHC,--,--,--,--,0
1724,28th Infantry,11/13/1944,112TH RCT,3D BN,I CO,--,1,--,2,3
1725,28th Infantry,11/13/1944,112TH RCT,3D BN,K CO,--,--,--,--,0
1726,28th Infantry,11/13/1944,112TH RCT,3D BN,L CO,--,--,--,--,0
1727,28th Infantry,11/13/1944,112TH RCT,3D BN,M CO,--,1,--,1,2
1728,28th Infantry,11/13/1944,112TH RCT,229 FA BN,HHB,--,--,--,--,0
1729,28th Infantry,11/13/1944,112TH RCT,229 FA BN,SVC BTRY,--,--,--,--,0
1730,28th Infantry,11/13/1944,112TH RCT,229 FA BN,A BTRY,--,--,--,--,0
1731,28th Infantry,11/13/1944,112TH RCT,229 FA BN,B BTRY,--,--,--,--,0
1732,28th Infantry,11/13/1944,112TH RCT,229 FA BN,C BTRY,--,--,--,--,0
1733,28th Infantry,11/13/1944,112TH RCT,229 FA BN,MED DET,--,--,--,--,0
1734,28th Infantry,11/13/1944,112TH RCT,"C CO, 103 ENGR CBT BN",--,--,1,--,1,2
1735,28th Infantry,11/13/1944,112TH RCT,"C CO, 103 MED DET",--,--,--,--,--,0
1736,28th Infantry,11/13/1944,112TH RCT,"B CO, 86 CML BN",--,--,--,--,1,1
1737,28th Infantry,11/13/1944,112TH RCT,"D CO, 86 CML BN",--,--,--,--,1,1
1738,28th Infantry,11/13/1944,112TH RCT,"A CO, 1340 ENG CBT BN",--,--,7,--,--,7
1739,28th Infantry,11/13/1944,112TH RCT,"B CO, 707 TANK BN",--,--,--,--,2,2
1740,28th Infantry,11/13/1944,112TH RCT,"C CO, 707 TANK BN",--,--,--,--,2,2
1741,28th Infantry,11/13/1944,112TH RCT,"D CO, 707 TANK BN",--,--,--,--,--,0
1742,28th Infantry,11/13/1944,112TH RCT,1340 ENGR CBT BN,HHC & SVC CO,--,--,--,1,1
1743,28th Infantry,11/13/1944,112TH RCT,1340 ENGR CBT BN,B CO,--,--,--,1,1
1744,28th Infantry,11/13/1944,112TH RCT,1340 ENGR CBT BN,C CO,--,--,--,--,0
1745,28th Infantry,11/13/1944,112TH RCT,1340 ENGR CBT BN,MED DET,--,--,--,--,0
1746,28th Infantry,11/13/1944,112TH RCT,20 ENGR CBT BN,HHC & SVC CO,--,--,--,--,0
1747,28th Infantry,11/13/1944,112TH RCT,20 ENGR CBT BN,A CO,--,--,--,--,0
1748,28th Infantry,11/13/1944,112TH RCT,20 ENGR CBT BN,B CO,--,--,--,--,0
1749,28th Infantry,11/13/1944,112TH RCT,20 ENGR CBT BN,C CO,--,--,--,1,1
1750,28th Infantry,11/13/1944,112TH RCT,20 ENGR CBT BN,MED DET,--,--,--,--,0
1751,28th Infantry,11/13/1944,112TH RCT,146 ENGR CBT BN (-),HHC & SVC CO,--,--,--,--,0
1752,28th Infantry,11/13/1944,112TH RCT,146 ENGR CBT BN (-),A CO,--,--,--,1,1
1753,28th Infantry,11/13/1944,112TH RCT,146 ENGR CBT BN (-),C CO,--,--,--,--,0
1754,28th Infantry,11/13/1944,112TH RCT,146 ENGR CBT BN (-),MED DET,--,--,--,--,0
1755,28th Infantry,11/13/1944,112TH RCT,"3D BN, 110TH INF",HHC,--,2,--,--,2
1756,28th Infantry,11/13/1944,112TH RCT,"3D BN, 110TH INF",I CO,--,7,--,--,7
1757,28th Infantry,11/13/1944,112TH RCT,"3D BN, 110TH INF",K CO,--,7,--,5,12
1758,28th Infantry,11/13/1944,112TH RCT,"3D BN, 110TH INF",L CO,--,6,--,2,8
1759,28th Infantry,11/13/1944,112TH RCT,"3D BN, 110TH INF",M CO,--,--,--,1,1
1760,28th Infantry,11/13/1944,112TH RCT,"A CO, 707 TANK BN",--,--,--,--,--,0
1761,28th Infantry,11/13/1944,112TH RCT,"B CO, 893 TD BN",--,--,--,--,--,0
1762,28th Infantry,11/13/1944,112TH RCT,"C CO, 893 TD BN",--,--,--,--,--,0
1763,28th Infantry,11/13/1944,DIVARTY,HHC,--,--,--,--,--,0
1764,28th Infantry,11/13/1944,DIVARTY,MED DET,--,--,--,--,--,0
1765,28th Infantry,11/13/1944,DIVARTY,76 FA BN,HHB,--,--,--,--,0
1766,28th Infantry,11/13/1944,DIVARTY,76 FA BN,SVC BTRY,--,--,--,--,0
1767,28th Infantry,11/13/1944,DIVARTY,76 FA BN,A BTRY,--,--,--,--,0
1768,28th Infantry,11/13/1944,DIVARTY,76 FA BN,B BTRY,--,--,--,--,0
1769,28th Infantry,11/13/1944,DIVARTY,76 FA BN,C BTRY,--,1,--,--,1
1770,28th Infantry,11/13/1944,DIVARTY,76 FA BN,MED DET,--,--,--,--,0
1771,28th Infantry,11/13/1944,DIVARTY,108 FA BN,HHB,--,--,--,--,0
1772,28th Infantry,11/13/1944,DIVARTY,108 FA BN,SVC BTRY,--,--,--,--,0
1773,28th Infantry,11/13/1944,DIVARTY,108 FA BN,A BTRY,--,--,--,--,0
1774,28th Infantry,11/13/1944,DIVARTY,108 FA BN,B BTRY,--,--,--,--,0
1775,28th Infantry,11/13/1944,DIVARTY,108 FA BN,C BTRY,--,--,--,--,0
1776,28th Infantry,11/13/1944,DIVARTY,108 FA BN,MED DET,--,--,--,--,0
1777,28th Infantry,11/13/1944,DIVARTY,86 CML MORT (MTZ) BN (-),HHD,--,--,--,--,0
1778,28th Infantry,11/13/1944,DIVARTY,86 CML MORT (MTZ) BN (-),A CO,--,--,--,--,0
1779,28th Infantry,11/13/1944,DIVARTY,86 CML MORT (MTZ) BN (-),C CO,--,--,--,--,0
1780,28th Infantry,11/13/1944,DIVARTY,86 CML MORT (MTZ) BN (-),MED DET,--,--,--,--,0
1781,28th Infantry,11/13/1944,DIVARTY,893 TD BN (-),HHC,--,--,--,--,0
1782,28th Infantry,11/13/1944,DIVARTY,893 TD BN (-),RCN CO,--,--,--,1,1
1783,28th Infantry,11/13/1944,DIVARTY,893 TD BN (-),MED DET,--,--,--,--,0
1784,28th Infantry,11/13/1944,DIVARTY,707 TANK BN (-),HHC,--,--,--,--,0
1785,28th Infantry,11/13/1944,DIVARTY,707 TANK BN (-),SVC CO,--,--,--,--,0
1786,28th Infantry,11/13/1944,DIVARTY,707 TANK BN (-),MED DET,--,--,--,--,0
1787,28th Infantry,11/13/1944,DIV TRAINS,728 ORD LT MAINT CO,--,--,--,--,--,0
1788,28th Infantry,11/13/1944,DIV TRAINS,103 MED BN (-),HHC,--,--,--,--,0
1789,28th Infantry,11/13/1944,DIV TRAINS,103 MED BN (-),D CO,--,--,--,--,0
1790,28th Infantry,11/13/1944,DIV TRAINS,SUPPORT TROOPS,"HQ, SP TROOPS",--,--,--,--,0
1791,28th Infantry,11/13/1944,DIV TRAINS,SUPPORT TROOPS,MP PLATOON,--,--,--,--,0
1792,28th Infantry,11/13/1944,DIV TRAINS,SUPPORT TROOPS,DIVISION BAND,--,--,--,1,1
1793,28th Infantry,11/13/1944,DIV TRAINS,SUPPORT TROOPS,28 SIGNAL CO,--,--,--,--,0
1794,28th Infantry,11/13/1944,DIV TRAINS,SUPPORT TROOPS,"MED DET, SP TROOPS",--,--,--,--,0
1795,28th Infantry,11/13/1944,DIV TRAINS,28 QM CO,--,--,--,--,--,0
,,,,,TOTAL,2,150,2,88,242
